OverallQual,GrLivArea,Neighborhood,YearBuilt,YearRemodAdd,OverallCond,TotalBsmtSF,BsmtFinSF1,1stFlrSF,2ndFlrSF,GarageCars,GarageArea,GarageType,GarageFinish,GarageYrBlt,FullBath,HalfBath,TotRmsAbvGrd,KitchenQual,ExterQual,BsmtQual,BsmtExposure,Fireplaces,FireplaceQu,LotArea,LotFrontage,MSSubClass,MSZoning,HouseStyle,OpenPorchSF,SalePrice
7,1801,Crawfor,1959,1997,8,1501,1247,1801,0,2,484,Attchd,Fin,1959.0,2,0,6,TA,TA,TA,No,2,TA,15602,100.0,20,RL,1Story,54,289000
6,1322,NPkVill,1974,1974,5,855,257,855,467,2,440,Attchd,Unf,1974.0,2,1,6,TA,TA,TA,No,1,Fa,2308,24.0,160,RL,2Story,0,147000
5,1960,OldTown,1952,1952,5,960,0,960,1000,2,400,Detchd,Unf,1952.0,2,0,10,TA,TA,TA,No,0,Npfireplace,7596,60.0,90,RM,2Story,0,124500
8,1911,SawyerW,1993,1994,5,777,380,1065,846,2,471,Attchd,RFn,1993.0,2,1,8,Gd,Gd,Gd,No,1,TA,9554,80.0,60,RL,2Story,81,215000
6,1218,Somerst,2009,2009,5,1218,27,1218,0,2,676,Attchd,Fin,2009.0,2,0,4,Gd,Gd,Gd,No,0,Npfireplace,7862,75.0,20,FV,1Story,102,208300
7,1378,OldTown,1928,2005,9,689,141,689,689,2,360,Detchd,Unf,1928.0,2,0,7,Gd,TA,TA,No,1,Gd,9600,60.0,70,RM,2Story,0,161000
5,1041,NAmes,1959,1959,6,1041,991,1041,0,1,270,Attchd,RFn,1959.0,1,0,6,TA,TA,TA,No,0,Npfireplace,9600,80.0,20,RL,1Story,88,124500
5,1363,NAmes,1951,2000,7,1008,650,1363,0,1,288,CarPort,Unf,1951.0,1,0,6,TA,Gd,TA,No,2,TA,14559,75.0,20,RL,1Story,42,164900
7,1368,NridgHt,2005,2006,5,1368,0,1368,0,2,474,Attchd,RFn,2005.0,2,0,6,Gd,Gd,Gd,No,1,Gd,6792,40.0,120,RL,1Story,35,202665
5,864,NAmes,1958,1958,5,864,521,864,0,2,624,Detchd,Unf,1964.0,1,0,5,TA,TA,TA,No,0,Npfireplace,9100,70.0,20,RL,1Story,0,129900
6,1080,Mitchel,1983,1983,5,1084,336,1080,0,2,484,Attchd,Unf,1983.0,1,1,5,TA,TA,TA,No,0,Npfireplace,9187,71.0,20,RL,1Story,0,134000
5,789,Crawfor,1926,1950,5,768,0,789,0,1,200,Detchd,Unf,1926.0,1,0,5,TA,TA,TA,No,0,Npfireplace,10594,55.0,45,RL,1.5Unf,0,96500
10,2020,NridgHt,2009,2009,5,2006,1436,2020,0,3,900,Attchd,Fin,2009.0,2,1,9,Ex,Ex,Ex,No,1,Gd,12220,94.0,20,RL,1Story,54,402861
6,2119,NWAmes,1972,1972,6,689,0,1378,741,2,583,Attchd,RFn,1972.0,2,1,7,TA,TA,TA,No,1,TA,10448,80.0,80,RL,SLvl,104,158000
7,2344,NoRidge,1996,1997,5,1264,0,1277,1067,3,889,Attchd,RFn,1996.0,2,1,7,Gd,Gd,Gd,No,1,TA,10208,79.0,60,RL,2Story,0,265000
6,1796,CollgCr,1998,1998,5,794,706,882,914,2,546,Attchd,RFn,1998.0,2,1,7,TA,TA,Gd,Mn,0,Npfireplace,9531,69.0,60,RL,2Story,36,211000
7,2080,Crawfor,1926,2004,9,1276,0,1276,804,1,282,Detchd,Unf,1926.0,1,1,9,Gd,Gd,Gd,No,2,Gd,10918,53.0,70,RL,2Story,0,234000
4,1294,OldTown,1900,2000,7,0,0,694,600,0,0,NoGarage,NoGarage,0.0,2,0,7,TA,TA,NoBasement,NoBasement,0,Npfireplace,10800,60.0,190,RL,2Story,114,106250
6,1244,NAmes,1957,1957,6,1244,777,1244,0,1,336,Attchd,Unf,1957.0,1,1,6,TA,TA,TA,No,2,Gd,11988,90.0,20,RL,1Story,40,150000
6,1664,BrkSide,1947,1950,7,1004,399,1004,660,2,420,Detchd,Unf,1950.0,2,0,7,TA,TA,TA,No,2,Gd,5000,50.0,50,RM,1.5Fin,24,159000
10,4676,Edwards,2007,2008,5,3138,2260,3138,1538,3,884,BuiltIn,Fin,2007.0,3,1,11,Ex,Ex,Ex,Gd,1,Gd,40094,130.0,60,RL,2Story,406,184750
7,2398,NoRidge,1996,1997,5,1379,719,1383,1015,3,834,Attchd,Fin,1996.0,2,1,8,Gd,Gd,Gd,No,1,TA,11787,95.0,60,RL,2Story,60,315750
7,1266,Somerst,2005,2005,5,1257,0,1266,0,2,453,Attchd,Unf,2005.0,2,0,6,Gd,Gd,Gd,No,1,TA,7500,62.0,20,FV,1Story,144,176000
5,928,NAmes,1956,2000,7,928,377,928,0,1,252,Attchd,Unf,1956.0,1,0,4,TA,TA,Gd,No,0,Npfireplace,13300,70.0,20,RL,1Story,0,132000
9,2713,NridgHt,2008,2008,5,1452,1330,1476,1237,3,858,Attchd,Fin,2008.0,2,1,11,Ex,Ex,Ex,Av,1,Gd,14948,67.0,60,RL,2Story,66,446261
4,605,Edwards,1920,2002,7,528,348,605,0,0,0,NoGarage,NoGarage,0.0,1,0,5,TA,TA,TA,Mn,0,Npfireplace,9098,58.0,30,RL,1Story,0,86000
6,1509,Timber,1988,1989,5,1461,783,1509,0,2,600,Attchd,RFn,1988.0,2,0,5,Gd,Gd,Gd,Av,1,Fa,10200,85.0,80,RL,SLvl,0,175000
6,1362,BrkSide,1920,1999,8,611,0,751,611,2,502,Detchd,Fin,1920.0,2,0,6,TA,TA,Fa,Mn,0,Npfireplace,6155,60.0,70,RM,2Story,0,128000
5,827,NAmes,1955,2007,7,0,0,827,0,1,392,Detchd,Unf,1967.0,1,0,5,TA,TA,NoBasement,NoBasement,1,Po,7200,60.0,20,RL,1Story,0,107500
1,334,BrkSide,1946,1950,3,0,0,334,0,0,0,NoGarage,NoGarage,0.0,1,0,2,Fa,Fa,NoBasement,NoBasement,0,Npfireplace,5000,50.0,20,RL,1Story,0,39300
8,1414,Gilbert,2004,2004,5,707,0,707,707,2,403,Attchd,Fin,2004.0,2,1,6,Gd,Gd,Ex,Av,1,Gd,9056,74.0,60,RL,2Story,35,178000
5,1347,Edwards,1910,1991,7,1117,969,820,527,0,0,NoGarage,NoGarage,0.0,1,0,5,TA,TA,Gd,Gd,0,Npfireplace,7000,70.0,190,RL,2Story,0,107500
7,1724,CollgCr,1998,1999,5,880,0,880,844,2,527,Attchd,Fin,1998.0,2,1,8,Gd,TA,Gd,Av,0,Npfireplace,8924,57.0,60,RL,2Story,155,188000
4,864,NAmes,1972,1972,5,864,600,864,0,2,576,Detchd,Unf,1980.0,1,0,5,TA,TA,TA,No,0,Npfireplace,12735,73.0,20,RL,1Story,0,111250
5,1159,Sawyer,1968,1968,5,1051,673,1159,0,1,336,Attchd,Unf,1968.0,1,1,7,TA,TA,TA,No,1,Fa,11553,70.0,20,RL,1Story,0,158000
8,1601,CollgCr,2001,2002,5,1581,1358,1601,0,2,670,Attchd,RFn,2001.0,2,0,6,Gd,Gd,Gd,Av,1,TA,11423,69.0,20,RL,1Story,0,272000
9,1838,Timber,2006,2006,5,1838,1260,1838,0,3,765,Attchd,Fin,2006.0,2,0,8,Ex,Ex,Ex,Av,1,Gd,14601,85.0,20,RL,1Story,68,315000
8,2285,NoRidge,2000,2000,5,969,0,997,1288,3,648,BuiltIn,Fin,2000.0,2,1,8,Gd,Gd,Gd,No,1,TA,11000,91.0,60,RL,2Story,56,248000
7,1680,NWAmes,1998,1999,5,1650,144,1680,0,2,583,Attchd,Fin,1998.0,2,0,7,Gd,Gd,Ex,No,1,TA,10140,78.0,20,RL,1Story,73,213250
7,767,NAmes,1998,1998,5,723,584,767,0,1,367,Attchd,Fin,1998.0,1,0,4,TA,TA,Gd,Av,0,Npfireplace,4058,34.0,120,RH,SFoyer,40,133000
7,1496,Gilbert,2006,2006,5,654,554,664,832,2,426,Attchd,RFn,2006.0,2,1,7,Gd,Gd,Gd,Av,1,Gd,17104,58.0,60,RL,2Story,24,179665
7,2183,NWAmes,1988,1988,5,1204,1002,1377,806,3,786,Attchd,Unf,1988.0,2,1,9,Gd,Gd,Gd,No,0,Npfireplace,13837,80.0,50,RL,1.5Fin,0,229000
6,1635,BrkSide,1923,1950,7,1065,300,915,720,2,440,Detchd,Unf,1950.0,1,1,6,TA,TA,Gd,No,1,Gd,8737,70.0,50,RL,1.5Fin,38,210000
5,768,Mitchel,1970,1970,7,768,619,768,0,2,624,Detchd,Unf,1987.0,1,0,5,TA,TA,Gd,Av,0,Npfireplace,7244,54.0,85,RL,SFoyer,0,129500
5,825,OldTown,1955,1995,7,825,180,825,0,2,720,Detchd,RFn,1963.0,1,0,4,TA,TA,TA,No,0,Npfireplace,8235,49.0,20,RM,1Story,50,125000
7,2094,Somerst,2003,2004,5,912,0,912,1182,2,615,BuiltIn,Fin,2003.0,2,1,8,Gd,Gd,Gd,No,1,Gd,9375,75.0,60,FV,2Story,182,263000
6,1069,NPkVill,1977,1977,6,1069,559,1069,0,2,440,Attchd,RFn,1977.0,2,0,4,TA,TA,Gd,No,0,Npfireplace,4043,53.0,120,RL,1Story,55,140000
5,928,OldTown,1957,1957,6,928,308,928,0,1,288,Attchd,Fin,1957.0,1,0,5,TA,TA,TA,No,0,Npfireplace,6000,50.0,20,RM,1Story,0,112500
8,1717,NridgHt,2006,2006,5,1709,0,1717,0,3,908,Attchd,RFn,2006.0,2,0,7,Gd,Gd,Ex,Av,1,Gd,11146,87.0,20,RL,1Story,39,255500
4,1126,Edwards,1949,2003,5,0,0,1126,0,2,520,Detchd,Fin,2002.0,2,0,5,Gd,TA,NoBasement,NoBasement,0,Npfireplace,8777,67.0,20,RL,1Story,96,108000
7,2046,NridgHt,2003,2004,5,998,866,1006,1040,3,871,BuiltIn,RFn,2003.0,2,1,8,Gd,Gd,Gd,No,1,Gd,10625,85.0,60,RL,2Story,62,284000
5,1048,BrkSide,1922,1950,6,993,0,1048,0,1,280,Detchd,Unf,1922.0,1,0,5,TA,TA,TA,No,1,Gd,6380,58.0,45,RM,1.5Unf,0,113000
5,1092,NAmes,1957,1957,5,1092,895,1092,0,1,299,Attchd,Fin,1957.0,1,0,6,TA,TA,TA,No,1,TA,14850,69.0,20,RL,1Story,0,141000
4,1336,IDOTRR,1920,1950,6,637,637,897,439,1,570,CarPort,Unf,1994.0,1,1,7,TA,TA,TA,No,0,Npfireplace,11040,60.0,50,C (all),1.5Fin,47,108000
7,1446,Gilbert,1996,1997,5,729,604,729,717,2,406,Attchd,Unf,1996.0,2,1,6,TA,TA,Gd,Gd,1,TA,21872,57.0,60,RL,2Story,22,175000
7,1557,Blmngtn,2003,2004,5,1374,0,1557,0,2,420,Attchd,Fin,2003.0,2,0,7,Gd,Gd,Gd,Gd,1,TA,3196,43.0,120,RL,1Story,20,234000
5,1392,Sawyer,1957,1996,6,1392,1302,1392,0,2,528,Detchd,Unf,1957.0,1,1,5,TA,TA,Gd,No,1,Gd,11341,70.0,20,RL,1Story,0,121500
5,1389,Mitchel,1974,1975,5,1389,1071,1389,0,2,418,Attchd,RFn,1975.0,1,0,6,TA,TA,Gd,Av,1,TA,10010,77.0,20,RL,1Story,38,170000
5,996,Edwards,1940,1969,6,996,290,996,0,0,0,NoGarage,NoGarage,0.0,1,0,6,TA,TA,TA,No,1,Gd,13907,63.0,30,RL,1Story,0,108000
6,1674,Edwards,1918,1950,7,1163,0,1163,511,2,396,Detchd,Fin,1955.0,2,0,8,TA,TA,Gd,Mn,1,Gd,21780,66.0,50,RL,1.5Fin,36,185000
7,2295,NoRidge,1992,2000,5,1095,728,1166,1129,2,590,Attchd,RFn,1992.0,2,1,9,Gd,Gd,Gd,No,1,TA,13346,91.0,60,RL,2Story,40,268000
6,1647,SWISU,1915,1950,4,806,0,841,806,1,216,Detchd,Unf,1920.0,1,1,6,Fa,TA,Gd,No,0,Npfireplace,6858,66.0,70,RL,2Story,66,128000
9,2504,StoneBr,2005,2007,5,1122,0,1134,1370,3,656,BuiltIn,Fin,2005.0,2,1,11,Ex,Gd,Gd,No,1,Gd,11198,77.0,60,RL,2Story,39,325000
7,1535,NridgHt,2004,2004,5,1517,2,1535,0,2,532,Attchd,RFn,2004.0,2,0,7,Gd,Gd,Gd,No,0,Npfireplace,10171,70.0,20,RL,1Story,0,214000
8,2132,SawyerW,1983,2009,8,1496,1441,1496,636,2,612,BuiltIn,Fin,1983.0,1,1,5,Gd,Gd,Gd,Gd,1,Gd,12327,79.0,50,RL,1.5Fin,40,316600
5,943,NAmes,1979,1979,5,943,943,943,0,2,600,Detchd,Unf,1979.0,1,0,4,TA,TA,Gd,Gd,2,TA,7032,73.0,90,RL,SFoyer,0,135960
5,1728,NAmes,1965,1965,5,1728,231,1728,0,2,576,Detchd,Unf,1987.0,2,0,10,TA,TA,TA,No,0,Npfireplace,13101,74.0,90,RL,1Story,0,142600
6,864,NAmes,1959,1959,6,864,414,864,0,1,288,Attchd,Unf,1959.0,1,0,4,Gd,TA,TA,No,0,Npfireplace,7332,60.0,20,RL,1Story,0,120000
7,1692,Timber,2009,2009,5,846,0,846,846,2,650,Attchd,RFn,2009.0,2,1,6,Gd,TA,Ex,Av,0,Npfireplace,13159,83.0,60,RL,2Story,114,224500
7,1430,Gilbert,2000,2000,5,384,0,774,656,2,400,BuiltIn,RFn,2000.0,2,1,8,TA,TA,Gd,No,1,TA,9967,76.0,80,RL,SLvl,0,170000
5,1109,NAmes,1971,2005,7,372,349,576,533,1,288,BuiltIn,Unf,1971.0,1,0,5,TA,TA,TA,Av,0,Npfireplace,10500,70.0,80,RL,SLvl,0,139000
5,1216,NAmes,1947,1950,5,832,442,832,384,1,336,Detchd,Unf,1947.0,1,0,6,TA,TA,TA,No,0,Npfireplace,8480,80.0,50,RL,1.5Fin,0,118500
7,1477,SWISU,1928,1950,7,861,0,877,600,1,216,Detchd,Unf,1928.0,2,0,6,TA,TA,TA,No,1,Gd,6292,52.0,50,RL,1.5Fin,50,145000
5,1320,Sawyer,1966,1966,6,1164,328,1320,0,2,564,Attchd,RFn,1966.0,1,0,6,TA,TA,TA,Av,2,Fa,11777,96.0,80,RL,SLvl,68,164500
7,1392,Somerst,2007,2007,5,689,0,703,689,2,540,Detchd,Unf,2007.0,2,0,5,Gd,Gd,Gd,No,0,Npfireplace,3604,34.0,160,FV,2Story,102,146000
5,1795,OldTown,1954,1954,5,1050,0,1050,745,1,352,Attchd,Unf,1954.0,2,0,7,TA,TA,TA,No,0,Npfireplace,12150,81.0,50,RM,1.5Fin,0,131500
6,1429,NAmes,1960,1987,6,1144,594,1429,0,2,572,Attchd,Unf,1960.0,1,0,7,Gd,TA,TA,No,2,Gd,14585,73.0,20,RL,1Story,110,181900
8,2042,NridgHt,2008,2009,5,2042,0,2042,0,3,1390,Attchd,RFn,2009.0,2,1,8,Ex,Ex,Ex,No,1,Gd,12704,98.0,20,RL,1Story,90,253293
6,816,Edwards,1990,1990,5,816,816,816,0,0,0,NoGarage,NoGarage,0.0,1,0,5,TA,TA,Gd,Av,0,Npfireplace,11841,81.0,90,RL,SFoyer,32,118500
10,2775,OldTown,1893,2000,9,1237,0,1521,1254,2,880,Detchd,Unf,1988.0,3,1,9,Gd,Ex,TA,No,1,Gd,13500,75.0,75,RM,2.5Unf,502,325000
4,1573,BrkSide,1935,1995,7,884,0,989,584,1,240,Detchd,Unf,1935.0,1,0,6,Gd,TA,TA,No,0,Npfireplace,6120,51.0,50,RM,1.5Fin,0,133000
8,2028,Timber,2005,2006,5,1868,1460,2028,0,3,880,Attchd,RFn,2005.0,2,0,7,Gd,Gd,Ex,Gd,2,Gd,11443,88.0,20,RL,1Story,66,369900
6,838,BrkSide,1918,2000,7,816,210,838,0,1,275,Detchd,Fin,1961.0,1,0,5,Fa,TA,TA,Mn,0,Npfireplace,10267,55.0,30,RL,1Story,0,130000
5,860,Sawyer,1982,1982,6,840,672,860,0,2,528,Detchd,Unf,1996.0,1,0,4,TA,TA,TA,Av,0,Npfireplace,8740,74.0,85,RL,SFoyer,0,137000
5,1473,ClearCr,1968,2003,8,1437,1324,1473,0,1,452,Attchd,Unf,1968.0,1,0,5,Ex,TA,TA,Gd,2,Gd,25095,65.0,20,RL,1Story,48,143000
5,935,BrkSide,1930,1960,6,742,0,779,0,1,308,Detchd,Unf,1988.0,1,0,4,TA,TA,TA,No,0,Npfireplace,9100,50.0,40,RM,1Story,0,79500
7,1582,CollgCr,2004,2004,5,770,490,770,812,2,520,Attchd,RFn,2004.0,2,1,6,Gd,Gd,Gd,No,0,Npfireplace,8320,64.0,60,RL,2Story,45,185900
10,2296,NridgHt,2008,2008,5,1722,1338,1728,568,3,842,BuiltIn,RFn,2008.0,2,1,10,Ex,Ex,Ex,Gd,1,Gd,13478,97.0,60,RL,2Story,274,451950
5,816,Mitchel,1982,2003,8,816,816,816,0,2,816,Detchd,Fin,1985.0,1,0,4,TA,TA,TA,No,0,Npfireplace,6600,60.0,20,RL,1Story,0,138000
6,848,CollgCr,2003,2003,5,848,685,848,0,2,420,Attchd,Fin,2003.0,1,0,4,Gd,Gd,Gd,Av,0,Npfireplace,4435,69.0,120,RM,1Story,0,140000
5,924,CollgCr,1975,1975,6,924,0,924,0,1,280,Detchd,Unf,1981.0,1,0,5,TA,TA,Gd,No,0,Npfireplace,7990,88.0,20,RL,1Story,0,110000
8,1826,StoneBr,2005,2006,5,1814,1422,1826,0,3,758,Attchd,Fin,2005.0,2,0,7,Gd,Gd,Gd,Gd,1,TA,11302,69.0,20,RL,1Story,75,319000
6,1368,OldTown,1910,1993,7,684,0,684,684,1,216,Detchd,Unf,1930.0,1,0,7,TA,TA,TA,No,0,Npfireplace,3600,60.0,70,RM,2Story,158,114504
7,1402,Blmngtn,2006,2007,5,1258,0,1402,0,3,648,Attchd,Fin,2006.0,0,2,7,Gd,Gd,Ex,Av,1,Gd,3922,53.0,120,RL,1Story,16,194201
5,1647,Crawfor,1977,1977,6,1430,1283,1647,0,2,621,Attchd,Fin,1977.0,2,0,7,Gd,TA,Gd,Mn,1,TA,12984,80.0,20,RL,1Story,0,217500
6,1556,Blueste,1980,1980,6,716,81,716,840,2,452,Attchd,Fin,1980.0,2,1,6,TA,TA,Gd,No,1,TA,1950,24.0,160,RM,2Story,0,151000
8,1904,NridgHt,2005,2005,5,1058,546,1058,846,2,736,BuiltIn,Fin,2003.0,2,1,8,Ex,Gd,Gd,Av,1,Gd,10927,74.0,60,RL,2Story,60,275000
6,1375,IDOTRR,1937,1950,6,780,0,780,595,1,544,Detchd,Unf,1979.0,1,1,6,Gd,TA,TA,No,1,Gd,9000,50.0,50,RM,1.5Fin,162,141000
8,1915,SawyerW,1992,1992,5,908,789,927,988,2,506,Attchd,Fin,1992.0,2,1,8,Gd,Gd,Gd,Mn,1,TA,10041,80.0,60,RL,2Story,150,220000
7,1200,Somerst,2004,2005,5,600,0,600,600,2,480,Detchd,RFn,2004.0,2,1,4,Gd,Gd,Gd,No,0,Npfireplace,3182,30.0,160,FV,2Story,172,151000
7,1494,CollgCr,2002,2002,5,1494,922,1494,0,2,530,Attchd,RFn,2002.0,2,0,6,Gd,Gd,Gd,Mn,1,TA,12803,88.0,20,RL,1Story,36,221000
7,1986,NAmes,1965,1990,6,768,454,1186,800,2,486,Attchd,Unf,1965.0,2,1,7,TA,TA,TA,No,3,Fa,13600,85.0,60,RL,2Story,42,205000
5,1040,CollgCr,1996,1996,5,1040,732,1040,0,2,576,Detchd,Unf,2000.0,1,0,6,Gd,TA,Gd,No,0,Npfireplace,12464,82.0,20,RL,1Story,0,152000
5,2008,Edwards,1948,2002,8,896,603,1112,896,1,230,Attchd,Unf,1948.0,3,0,8,Ex,TA,TA,No,0,Npfireplace,7800,78.0,20,RL,2Story,0,225000
8,3194,Crawfor,1934,1998,6,965,428,1940,1254,2,380,Basment,Unf,1934.0,2,1,10,TA,TA,Gd,Mn,2,Gd,12168,78.0,70,RL,2Story,0,359100
4,1029,Sawyer,1961,1961,5,1029,903,1029,0,1,261,Attchd,Unf,1961.0,1,0,5,TA,TA,TA,Mn,0,Npfireplace,7943,61.0,20,RL,1Story,0,118500
9,2153,CollgCr,2000,2000,5,1440,904,1476,677,3,736,Attchd,Fin,2000.0,2,1,8,Ex,Gd,Ex,Mn,2,Ex,11050,69.0,60,RL,2Story,142,313000
6,1032,NWAmes,1978,1978,6,1032,605,1032,0,2,564,Attchd,Unf,1978.0,2,0,6,TA,TA,Gd,Av,1,TA,10395,80.0,80,RL,SLvl,0,148000
8,1872,CollgCr,2001,2001,5,1299,990,1299,573,2,531,BuiltIn,RFn,2001.0,2,1,7,Ex,Gd,Gd,Av,1,TA,11885,69.0,60,RL,2Story,122,261500
5,1120,Mitchel,2007,2007,5,1120,206,1120,0,0,0,NoGarage,NoGarage,0.0,1,0,6,TA,TA,Gd,No,0,Npfireplace,8402,70.0,20,RL,1Story,30,147000
4,630,MeadowV,1972,1972,6,630,150,630,0,0,0,NoGarage,NoGarage,0.0,1,0,3,TA,TA,Gd,Av,0,Npfireplace,1491,21.0,180,RM,SFoyer,24,75500
6,1054,NAmes,1963,1963,7,936,763,1054,0,2,480,Attchd,RFn,1963.0,1,0,6,Gd,TA,TA,Gd,0,Npfireplace,8800,80.0,85,RL,SFoyer,0,137500
6,1509,Gilbert,2002,2003,5,783,457,807,702,2,393,Attchd,Fin,2002.0,2,1,7,Gd,Gd,Gd,No,1,Gd,7861,65.0,60,RL,2Story,75,183200
6,832,NAmes,1954,1954,6,832,0,832,0,2,528,Detchd,Unf,1962.0,1,0,4,Gd,TA,TA,No,0,Npfireplace,7227,59.0,45,RL,1.5Unf,0,105500
9,1828,NridgHt,2007,2007,5,1822,48,1828,0,3,774,Attchd,Unf,2007.0,2,0,9,Gd,Ex,Ex,Av,1,Gd,11694,90.0,20,RL,1Story,108,314813
8,2262,Timber,2003,2003,5,1482,871,1482,780,3,749,Attchd,Fin,2003.0,2,1,10,Gd,Gd,Gd,Gd,2,Gd,12244,85.0,60,RL,2Story,0,305000
3,864,Edwards,1914,1950,3,864,41,864,0,0,0,NoGarage,NoGarage,0.0,1,0,5,TA,TA,TA,No,0,Npfireplace,8248,45.0,30,RL,1Story,0,67000
6,2614,NWAmes,1974,1997,7,1522,956,1548,1066,2,624,Attchd,RFn,1974.0,2,1,9,TA,TA,TA,No,1,TA,10800,90.0,60,RL,2Story,243,240000
5,980,Sawyer,1977,1977,6,980,560,980,0,2,484,Detchd,Unf,1986.0,1,0,6,TA,TA,TA,No,0,Npfireplace,7064,71.0,20,RL,1Story,0,135000
6,1512,Somerst,2000,2000,5,756,420,756,756,2,440,Detchd,Unf,2000.0,2,1,4,Gd,Gd,Gd,No,1,TA,2117,72.0,160,FV,2Story,32,168500
6,1790,NWAmes,1972,1972,5,732,247,1012,778,2,484,Attchd,RFn,1972.0,1,2,8,TA,TA,TA,No,1,TA,10400,80.0,60,RL,2Story,0,165150
6,1116,NAmes,1962,1962,6,1116,0,1116,0,2,440,Attchd,Unf,1962.0,1,1,5,TA,TA,TA,No,0,Npfireplace,10000,87.0,20,RL,1Story,0,160000
5,1422,NAmes,1960,1978,5,978,0,1422,0,1,286,Attchd,RFn,1960.0,1,0,6,TA,TA,TA,No,1,TA,12342,73.0,20,RL,1Story,0,139900
6,1520,NAmes,1955,1972,6,1156,674,1520,0,1,364,Basment,RFn,1955.0,1,0,7,TA,TA,TA,Av,2,Gd,9600,80.0,80,RL,SLvl,0,153000
5,2080,NAmes,1969,1969,5,1040,650,1040,1040,2,504,Attchd,Unf,1969.0,1,2,9,Fa,TA,Gd,Av,2,TA,11606,70.0,60,RL,2Story,0,135000
6,1350,NAmes,1964,1964,5,1248,624,1350,0,2,520,Attchd,RFn,1964.0,1,1,6,TA,TA,TA,Gd,0,Npfireplace,9020,82.0,80,RL,SLvl,0,168500
5,1750,OldTown,1880,1991,6,636,0,1089,661,1,240,Detchd,Unf,1937.0,1,0,8,Ex,TA,Fa,No,0,Npfireplace,9000,50.0,70,RM,2Story,0,124000
8,1554,NridgHt,2006,2006,5,1554,24,1554,0,2,627,Attchd,RFn,2006.0,2,0,6,Gd,Gd,Gd,Mn,1,Gd,4590,34.0,120,RL,1Story,73,209500
7,1411,NWAmes,1977,1977,5,1386,822,1411,0,2,544,Attchd,Fin,1977.0,2,0,6,TA,TA,TA,No,1,TA,11900,85.0,20,RL,1Story,0,82500
5,1056,NAmes,1954,2005,7,1056,480,1056,0,1,260,Attchd,Unf,1954.0,1,0,6,TA,TA,TA,No,0,Npfireplace,9250,80.0,20,RL,1Story,0,139400
6,1056,OldTown,1980,1980,5,1056,1056,1056,0,2,576,Detchd,Unf,1980.0,0,0,4,TA,TA,TA,No,0,Npfireplace,6979,64.0,90,RL,SFoyer,56,144000
6,3395,SWISU,1914,1995,7,1440,256,1440,1440,0,0,NoGarage,NoGarage,0.0,2,0,14,Fa,Fa,TA,No,0,Npfireplace,10896,60.0,190,RH,2.5Fin,110,200000
2,800,BrkSide,1936,1950,3,264,0,800,0,0,0,NoGarage,NoGarage,0.0,1,0,4,Fa,Fa,TA,No,1,Po,6120,51.0,30,RM,1Story,0,60000
5,1387,OldTown,1954,1954,4,811,0,811,576,1,256,BuiltIn,Unf,1954.0,2,0,7,Gd,TA,TA,No,0,Npfireplace,6000,50.0,190,RM,1.5Fin,0,93000
5,796,Edwards,1910,1950,7,796,0,796,0,0,0,NoGarage,NoGarage,0.0,1,0,4,TA,TA,Fa,No,0,Npfireplace,8777,67.0,30,RL,1Story,0,85000
8,1567,Blmngtn,2006,2006,5,1520,1154,1567,0,3,648,Attchd,Fin,2006.0,2,0,7,Ex,Gd,Gd,Av,1,Gd,3982,53.0,120,RL,1Story,0,264561
8,1518,NridgHt,2003,2004,5,1518,1218,1518,0,2,588,Attchd,RFn,2003.0,1,1,6,Ex,Ex,Ex,Gd,1,Gd,12677,62.0,120,RL,1Story,140,274000
7,1929,Somerst,2001,2001,5,1057,738,1057,872,2,650,Attchd,Fin,2001.0,2,1,7,Gd,Gd,Gd,No,1,TA,7050,72.0,60,FV,2Story,235,226000
8,2704,NAmes,1972,1995,7,1952,1410,2000,704,2,538,Attchd,Fin,1972.0,2,1,9,Ex,Gd,Gd,Gd,3,TA,13860,75.0,80,RL,SLvl,111,345000
5,1620,NWAmes,1969,1969,5,780,493,780,840,2,462,Attchd,Fin,1969.0,2,1,7,TA,TA,TA,No,0,Npfireplace,10793,80.0,60,RL,2Story,0,152000
9,1766,Somerst,2009,2009,5,1766,1121,1766,0,3,478,Attchd,Fin,2009.0,2,1,7,Ex,Ex,Ex,Mn,1,Gd,9187,85.0,20,FV,1Story,130,370878
6,981,NAmes,1971,1971,5,981,282,981,0,2,576,Detchd,Unf,1979.0,1,1,5,TA,TA,TA,No,0,Npfireplace,10530,73.0,20,RL,1Story,312,143250
5,1048,NAmes,1950,1950,5,0,0,1048,0,2,420,Detchd,Unf,1950.0,1,0,7,TA,TA,NoBasement,NoBasement,0,Npfireplace,7200,60.0,20,RL,1Story,27,98300
6,1094,Edwards,1953,1953,5,1094,500,1094,0,2,495,Attchd,RFn,1953.0,1,0,5,TA,TA,TA,Mn,2,Gd,10452,85.0,20,RL,1Story,0,155000
6,1839,NAmes,1966,1966,5,756,0,1051,788,2,442,Attchd,Unf,1966.0,1,1,7,TA,TA,TA,No,1,TA,7700,70.0,60,RL,2Story,124,155000
4,630,MeadowV,1970,1970,6,630,131,630,0,0,0,NoGarage,NoGarage,0.0,1,0,3,TA,TA,Gd,Av,0,Npfireplace,1936,21.0,180,RM,SFoyer,0,84500
